98,79,33
0,0,402
61,101,52
551,106,428
45,115,479
134,0,539
82,71,118
94,87,73
81,50,0
27,53,487
132,0,131
126,119,404
95,84,0
90,75,321
41,63,0
26,0,478
143,38,313
480,322,541
77,120,39
106,19,56
705,131,565
581,115,575
14,86,437
640,44,586
0,105,6
85,80,0
134,92,92
62,0,103
34,95,422
245,95,215
121,17,80
137,64,84
0,79,102
82,104,61
63,110,40
538,103,535
82,120,62
47,141,49
48,112,21
79,103,553
248,67,609
119,25,0
14,85,404
60,143,463
122,47,64
100,0,0
57,68,501
111,59,7
0,0,0
0,84,0
253,57,321
125,108,15
498,72,498
136,82,82
540,0,498
122,94,286
596,95,548
0,88,1
11,27,514
37,107,377
101,84,431
3,97,0
7,64,323
45,37,508
31,125,77
137,101,79
499,695,585
156,103,126
558,15,499
95,36,104
127,0,41
105,118,446
530,15,619
596,74,509
73,56,222
637,96,540
94,121,539
90,80,0
39,0,469
74,116,29
541,102,477
546,106,547
596,0,479
550,128,499
81,54,522
106,98,113
110,72,23
552,23,605
0,87,0
113,40,650
189,29,45
50,118,476
92,82,51
100,0,0
49,99,58
139,6,504
108,87,69
121,100,76
54,88,133
82,104,306
90,96,131
145,108,476
57,46,121
114,93,473
91,102,40
587,109,369
101,20,30
152,128,502
143,100,13
159,57,248
123,16,71
60,123,28
549,14,629
70,82,36
90,25,28
128,61,503
0,35,120
587,65,495
182,0,486
91,17,11
24,125,0
0,58,383
162,96,102
90,88,504
132,82,175
125,0,134
104,14,490
108,0,492
90,94,0
86,138,384
518,48,441
70,108,471
659,55,563
0,84,0
193,43,519
41,0,464
98,72,0
632,42,410
558,65,588
115,3,63
127,122,533
227,32,492
99,96,107
66,25,409
62,114,0
86,107,43
82,83,115
101,94,325
561,680,626
0,89,61
549,116,557
98,16,507
18,0,0
549,76,491
120,101,324
0,51,0
78,85,80
111,66,577
143,70,483
63,102,269
104,47,0
42,104,423
597,73,555
212,113,208
107,153,55
569,125,556
121,101,454
106,29,498
22,95,48
139,92,38
532,99,563
108,72,0
590,0,558
71,79,37
562,108,556
51,47,376
68,0,524
100,130,112
129,1,23
142,121,89
143,154,7
73,59,82
542,345,554
79,20,344
54,76,101
100,33,326
29,108,1
101,0,580
126,405,333
133,79,506
67,109,46
64,0,61
45,0,72
7,144,545
581,95,547
71,75,17
88,94,81
106,81,338
484,666,610
449,68,532
74,116,508
92,17,514
518,84,557
121,69,0
173,88,451
114,0,59
50,75,431
0,0,397
125,131,135
264,69,84
573,75,570
5,58,155
82,118,170
239,167,656
532,75,455
89,132,108
122,0,467
62,112,41
84,69,508
69,43,450
147,0,0
85,31,460
278,111,214
145,127,147
0,79,524
106,115,39
143,115,543
73,19,22
93,112,113
17,83,63
107,108,100
0,100,89
91,97,473
87,81,28
38,150,72
76,149,0
111,0,496
684,433,588
59,32,23
551,21,592
163,81,480
41,48,109
0,153,16
111,41,63
165,68,619
0,0,0
79,52,45
76,97,107
0,7,56
103,87,75
65,13,72
101,76,421
167,53,491
584,108,605
154,39,491
576,123,519
130,96,476
0,78,145
538,0,534
83,100,538
119,88,95
89,20,55
580,477,582
585,83,493
114,77,454
516,670,602
142,108,148
633,70,561
41,0,53
133,41,514
87,0,486
123,54,132
152,73,489
116,91,72
67,1,0
0,173,496
96,115,558
598,36,575
203,0,500
32,105,72
601,87,584
0,57,591
71,98,0
100,48,11
86,69,117
91,122,45
79,95,317
198,0,619
36,112,0
76,91,89
31,72,49
139,110,24
25,68,0
73,0,285
46,122,6
30,115,0
98,107,436
674,81,567
504,100,580
120,0,489
180,96,423
92,95,387
173,22,418
550,82,539
0,115,44
117,79,397
54,82,61
9,81,31
486,117,550
55,5,118
40,0,31
83,114,148
609,95,546
510,714,691
102,64,0
91,84,47
595,16,508
116,99,480
114,134,93
108,120,483
40,86,93
682,105,572
129,103,0
33,85,63
74,131,0
0,46,67
570,24,547
132,49,158
101,0,362
499,674,597
160,33,476
134,82,531
83,20,0
151,92,561
70,0,498
103,52,77
498,638,578
670,70,573
95,130,0
66,122,428
406,674,619
64,62,55
130,0,199
110,81,499
102,0,459
95,114,81
61,159,120
544,0,525
31,45,68
54,73,41
89,35,259
58,0,2
94,55,519
86,73,484
573,129,549
74,0,449
127,0,56
86,62,499
223,103,486
85,95,530
71,80,59
117,89,23
124,91,454
82,161,0
91,80,101
130,91,401
10,132,84
575,85,581
532,0,577
87,62,26
75,136,0
557,72,553
75,80,551
588,0,593
512,646,591
97,136,0
75,0,90
528,668,624
0,0,158
100,102,559
62,118,473
88,39,501
85,41,50
99,8,3
587,619,654
148,31,418
156,71,582
90,78,65
16,103,0
205,123,155
145,70,85
110,20,401
118,0,267
171,37,464
40,417,501
64,44,42
79,75,62
20,31,0
109,117,0
95,62,492
38,115,479
679,109,580
556,662,623
653,0,587
186,89,140
78,92,530
77,99,0
605,63,559
546,83,467
9,84,76
115,126,124
72,89,0
109,31,56
539,0,615
106,296,549
68,20,72
119,61,200
137,63,106
64,108,187
53,103,84
99,88,237
90,0,0
56,91,62
111,9,443
0,108,496
90,109,391
44,90,0
118,62,240
67,0,63
568,0,497
113,47,531
99,97,479
90,71,7
55,54,0
81,119,0
150,72,476
63,438,533
80,85,82
0,134,76
501,698,625
83,42,0
17,68,502
654,56,597
71,78,0
74,65,517
65,51,0
89,61,486
509,96,380
91,33,163
103,25,95
114,42,156
43,81,69
0,120,168
156,60,509
12,0,0
65,2,115
83,103,59
119,68,68
79,420,482
60,7,468
83,73,23
120,47,155
110,88,32
517,126,540
104,79,508
79,55,367
122,131,531
580,122,560
529,610,586
90,79,62
606,162,556
416,631,588
72,117,432
178,53,480
78,93,132
346,69,226
95,32,72
106,0,30
644,458,571
102,142,137
70,77,85
99,114,15
571,386,334
374,112,557
115,62,413
61,0,25
77,86,67
84,77,373
92,100,506
43,85,458
133,40,490
76,98,0
147,76,545
370,59,164
82,75,603
90,116,14
113,89,478
62,110,10
242,107,633
70,83,72
61,79,0
79,0,94
0,30,72
122,178,569
411,584,480
76,55,0
127,70,370
45,62,515
78,118,108
0,0,0
37,89,145
64,69,489
35,0,416
547,35,570
74,88,0
568,720,644
0,105,29
132,106,472
142,59,448
107,3,483
85,98,454
133,101,0
126,52,402
264,116,218
42,9,75
111,73,113
76,62,32
121,107,31
74,99,88
138,114,0
107,79,458
610,92,562
49,97,0
139,0,188
604,95,414
34,110,277
5,148,92
51,29,450
88,50,93
482,110,519
539,103,482
105,58,0
87,103,499
120,86,193
436,42,186
70,77,84
112,85,0
101,78,469
135,43,69
544,11,508
305,110,562
134,82,319
138,99,77
75,70,9
128,114,77
145,92,131
622,229,486
102,21,28
475,51,572
84,0,499
0,61,53
621,74,617
91,46,259
114,139,0
70,114,113
216,122,170
57,42,131
52,28,74
78,134,63
94,88,381
93,92,129
227,109,585
74,87,0
40,101,90
88,0,127
109,47,515
101,90,136
0,57,370
136,84,391
92,0,452
55,37,67
119,56,117
130,71,396
45,130,66
0,101,418
121,31,0
82,80,544
21,114,0
0,39,158
81,103,112
41,100,84
30,134,54
75,80,393
20,85,482
46,78,623
150,64,0
131,25,164
140,9,245
120,106,65
199,73,474
138,72,5
607,338,535
0,124,0
73,145,208
46,78,186
0,31,59
47,92,438
129,74,609
178,82,587
121,97,610
0,86,0
72,104,14
0,96,63
25,91,56
32,50,79
312,22,425
46,52,102
371,65,483
333,95,517
0,0,0
117,144,47
480,118,528
93,37,56
107,92,8
102,98,537
49,37,115
26,105,440
13,82,460
179,0,86
104,88,20
120,114,0
355,54,600
126,104,518
35,129,85
77,437,520
24,63,43
13,57,455
101,130,441
0,0,448
0,97,106
10,77,0
31,89,495
106,111,0
80,0,0
135,140,512
73,72,92
75,132,82
14,53,105
158,63,531
0,32,0
20,58,43
57,74,75
102,74,490
111,132,20
9,96,120
57,26,338
517,635,584
533,694,661
63,0,476
127,99,485
40,133,16
83,110,483
0,79,93
133,34,493
43,89,112
42,24,80
336,171,343
531,70,575
418,101,248
461,85,603
453,25,282
134,0,8
81,73,0
2,0,0
537,693,623
0,161,0
31,0,483
95,53,47
577,79,528
108,0,0
16,75,491
67,72,469
503,81,562
0,0,0
0,91,60
74,113,64
56,37,84
85,28,60
61,133,453
136,122,473
105,68,457
41,0,111
62,71,29
134,106,472
562,93,523
113,85,0
598,74,398
624,134,505
69,57,60
36,6,88
116,0,515
73,84,246
411,65,242
128,99,510
70,73,0
102,68,405
128,105,54
5,20,224
188,51,467
437,615,508
76,68,3
107,92,465
114,0,39
114,48,10
50,140,140
93,132,292
104,56,473
58,91,100
66,100,78
88,95,4
90,66,64
48,39,438
106,48,0
96,29,74
112,103,88
202,0,549
75,108,0
0,76,0
43,60,5
67,139,519
194,108,457
27,91,124
68,130,0
437,17,559
98,97,0
492,79,534
70,120,22
89,62,25
107,0,0
110,86,0
102,62,471
153,15,77
92,59,77
238,103,314
41,415,531
107,88,52
164,1,454
8,122,43
0,9,519
93,0,94
138,51,532
80,43,450
79,0,99
121,0,0
102,409,518
136,0,463
552,130,542
73,19,26
80,78,95
90,69,5
64,168,1
49,110,445
72,108,53
58,47,119
79,87,61
0,89,446
119,123,466
118,58,478
103,123,0
346,162,597
68,80,498
80,87,51
153,75,95
92,76,0
32,53,489
114,74,62
143,68,504
55,73,581
20,103,0
87,114,55
177,110,607
62,39,553
65,62,457
78,108,72
49,121,0
0,94,37
78,125,1
80,0,68
65,75,498
547,48,525
0,137,89
164,64,470
78,38,519
0,0,0
225,59,525
174,67,530
59,19,0
75,95,110
76,0,28
370,96,232
68,86,53
64,111,36
522,577,602
74,91,519
576,22,525
112,69,475
112,0,474
59,97,134
118,89,445
150,58,486
110,13,91
39,107,535
165,125,593
81,80,98
125,120,527
107,69,56
132,54,318
82,69,39
49,119,473
61,120,85
53,62,128
69,0,5
173,72,353
72,0,453
79,93,0
88,88,64
124,114,0
85,87,0
109,89,508
17,103,84
123,100,523
114,11,282
74,0,13
93,63,61
162,62,525
140,96,509
91,106,416
0,65,25
103,49,97
79,71,0
158,0,149
96,0,43
0,147,52
231,102,276
0,55,0
155,113,102
3,129,3
73,126,0
21,0,0
137,40,583
550,115,467
72,51,155
121,0,0
418,208,740
393,99,282
121,64,116
78,91,113
98,49,98
18,0,479
89,106,101
613,31,519
65,62,0
60,89,68
163,0,533
8,104,41
98,69,0
42,85,542
556,675,619
163,70,493
131,64,55
82,106,77
3,99,495
155,85,352
96,35,59
73,136,114
83,0,484
82,90,89
553,102,533
0,102,0
98,98,63
30,124,541
37,80,107
107,62,173
609,26,567
527,99,526
78,0,421
102,77,183
79,68,364
49,92,80
89,73,0
0,127,25
0,324,512
166,100,28
78,142,64
706,7,610
75,0,74
92,67,111
19,77,0
36,53,349
113,62,28
570,710,635
123,65,446
23,58,56
41,123,2
645,109,502
133,27,476
80,84,528
101,97,31
526,705,645
595,92,582
91,69,54
496,640,599
1,116,29
111,60,51
34,61,100
128,77,50
112,0,86
70,77,70
357,203,524
587,120,467
557,94,561
52,96,13
103,97,510
121,47,122
168,0,136
545,618,614
104,0,81
85,106,157
188,15,530
185,87,542
61,126,110
0,77,434
36,60,645
84,70,6
65,66,133
41,109,162
86,90,11
656,89,509
59,72,18
589,98,568
92,54,515
0,126,492
98,26,450
75,18,116
21,58,103
64,99,44
105,63,295
64,113,448
545,648,614
238,6,464
532,620,525
0,83,70
534,673,649
44,0,84
642,58,519
106,81,458
97,69,30
83,114,459
39,116,373
95,102,435
93,102,499
178,99,384
59,57,108
100,93,10
0,88,97
36,122,328
117,77,30
117,0,0
52,0,38
108,133,518
78,60,57
75,101,221
0,36,88
150,77,487
528,145,310
95,53,0
533,105,569
129,87,427
28,149,13
657,53,487
86,95,508
31,0,110
467,304,399
121,94,93
0,51,11
572,35,559
32,123,0
79,57,466
639,127,334
232,0,509
140,165,322
74,44,0
70,119,68
100,0,115
86,91,513
142,56,480
570,63,575
82,17,422
0,0,93
67,125,604
79,104,508
21,91,183
73,142,110
8,52,5
91,18,94
72,73,405
536,684,626
133,83,527
88,102,376
39,122,196
0,50,506
84,138,492
259,136,631
0,36,0
52,61,8
43,51,59
79,0,84
221,73,219
5,97,420
145,29,17
107,100,117
94,0,39
44,68,52
124,139,525
28,35,497
379,557,510
47,72,0
101,124,440
64,94,445
159,35,96
71,102,86
108,116,76
90,91,120
57,99,533
45,101,482
103,0,444
98,123,22
222,118,489
52,62,8
3,56,65
131,101,473
77,69,105
37,14,0
50,97,107
121,103,0
70,126,0
104,48,78
123,0,509
482,572,435
37,104,0
85,116,77
307,76,511
15,68,220
0,4,29
75,71,14
8,50,90
104,0,118
64,99,44
107,106,489
104,102,130
520,76,490
